Aliment,Calorii,Proteine,Lipide,Carbohidrati,Fibre,Aproximari
Conserva de sardine Pacifice Yachtis,158,13.9,10,3.1,0,1 cutie = 170 g
Conserva de somon Carrefour,170,20,10,1.7,0,1 cutie = 125 g net
Conserva de ton bucati in suc propriu La Miranda,124,28.8,1,0.1,0,1 buc = 185 g
Conserva de ton bucati in ulei vegetal Siblou,198,29,8,0,0,
Conserva de ton cu bucati de ananas John West,165,9.3,10.1,9.2,0.3,1 conserva = 185 g
Conserva de ton file suculent John West,176,27,7.5,0.1,0,
Conserva de ton in apa de izvor John West,119,27.6,1,0.1,0.1,1 conserva = 130 g
Conserva de ton in sos chili Siblou,186,27,8,0,0,1 conserva = 200 g
Conserva de ton in suc propriu Calvo El Salvador,103,24,0.8,0,0,1 conserva = 112 g net
Conserva de ton in suc propriu Deep Blue,99,23.5,0.6,0,0,1 cutie = 130 g
Conserva de ton in ulei Albacore,253,25,17,0,0,1 conserva = 80g (52g net)
Conserva de ton in ulei Blue Bay,141,22,5.6,0.5,0.5,1 buc = 185 g
Conserva de ton in ulei de masline MareAperto,192,25.2,10.1,0,0,1 conserva = 104 g
Conserva de ton in ulei vegetal Victory,200,27,10,0,0,
Conserva de ton maruntit in apa Nemo,70,13,2,0,0,185
Conserva de ton maruntit in suc propriu Fisher King,73,13.5,1.4,1.5,0,"1 cutie, masa neta scursa = 120 g"
Conserva de ton maruntit in ulei vegetal Tasty,124,25,20,0,0,1 cutie = 170 g
Conserva ficat de batog natural Amberfish,610,4,66,0,0.1,
Conserva file crap in sos de tomat,141,13,9,2,0,
Conserva file de hering in sos tomat Admiral,148,5.4,10.7,7.4,0,1 cutie = 170 g
Conserva file de hering in ulei Neptun,296,17,25.2,0.2,0,1 cutie = 120 g net
Conserva file de macrou in sos tomat Zapi,185,15,13,1.5,1,1 cutie = 125 g
Conserva file de sardine marinate in sos de lamaie si busuioc Saupiquet,123,15,6.6,0.4,0,
Conserva file hering cu sos de mango si piper Real,196,12,14,4,0,1 cutie = 200 g
Conserva file hering cu sos mustar Vita Star,281,8,25.5,5,0,
Conserva file hering in ulei Nautica Lidl,354,15.8,32.3,0,0,1 pachet = 200 g
Conserva file macrou in sos de rosii Losos,150,13.1,9,4,0,1 cutie = 175 g
Conserva file macrou in sos tomat Merve,189,11.4,13,6.5,0,1 cutie = 170 g
Conserva file macrou in ulei masline Delhaize,217,23.7,13.6,0,0,1 conserva =1 25 g
Conserva file macrou in ulei Neptun,308,13.9,27.9,0.2,0,1 buc masa neta = 102 g
Conserva hering file Home Garden,193,13.4,14.2,2.8,0,1 cutie = 170 g
Conserva hering file in sos tomat Fine Foods,167,11.9,12,2.9,0.5,1 cutie = 170 g
Conserva hering file in sos tomat Losos,213,12.6,15.3,6.3,0,
Conserva hering in sos de rosii Neptun,164,13.6,10.2,4.4,0,1 cutie = 170 g (85 g hering)
Conserva hering in sos tomat Home Garden,95,11.9,3.7,3.3,0,1 cutie = 170 g
Conserva hering in sos tomat Neptun,138,12.7,7.4,5.2,0,1 cutie = 170 g
Conserva hering in ulei Eva,414.3,14.7,39.5,0,0,1 cutie = 170 g
Conserva hering in ulei King Oscar,276,14.2,24.3,0,0,
"Conserva Hering, in sos de rosii",217,18.9,14.6,0.8,0,
Conserva herring file in sos tomat Yachtis,251,29,15,0,0,1 cutie = 170 g
Conserva macrou file Gran Mare,376,12.7,36,0,0,1 cutie = 170 g
Conserva macrou file in sos tomat Yachtis,126,14,6.3,2.3,0,1 conserva = 170 g
Conserva macrou file in ulei Mega Image,303,15,27,0,0,
Conserva macrou in sos tomat Home Garden,244,11.3,20.7,3.2,0,1 cutie = 170 g
Conserva sardina premium in ulei cu lamaie Adriano ,346,18.2,30.3,0,0,1 cutie = 90 g
Conserva sardine cu pasta de tomate Yachtis,81.5,13.3,1.4,3.3,0.7,1 conserva = 125g
Conserva sardine Don Fernando,144,16.7,8.1,1.1,0,1 buc = 115 g
Conserva sardine in saramura John West,173,23,9,0,0,
Conserva sardine in sos tomat  La Grande Famiglia,84,14.4,3.2,0,0,1 cutie = 125 g
Conserva sardine in sos tomat Blue Bay,103,17,2.3,2.8,1.3,
Conserva sardine in sos tomat Del Savor,150,17,9,0,0,1 cutie = 125 g
Conserva sardine in sos tomat King Oscar,107,12,5,3.6,0.8,1 cutie = 170 g
Conserva sardine in sos tomat Stardoro,78,13.6,1.7,2,0,1 conserva = 140 g net 
Conserva sardine in sos tomat Yachtis,178,21,10,1,0,1 cutie = 125 g
Conserva sardine in suc propriu Sun Food,208,25,11,0,0,
Conserva sardine in ulei cu lamaie Vitae d'Oro,141,24,4.9,0.1,0,1 conserva = 125 g
Conserva sardine in ulei de masline 365,206,23.2,12.6,0,0,1 conserva = 125 g
Conserva sardine in ulei de masline Brunswick,153,17,9.4,0,0,84 g
Conserva sardine in ulei de masline Nostromo,232,25.5,14.4,0,0,1 conserva scursa de ulei = 90 g
Conserva sardine in ulei propriu,160,17.3,9.3,0,0.6,
Conserva sardine in ulei vegetal Clever,340,17,30,0,0,1 conserva =125 g 
Conserva sardine in ulei vegetal La Perla,147,24,5.3,0.5,0,1 cutie = 125 g
Conserva sardine in ulei vegetal Proxi,199,25,11,0,0,1 conserva =125 g
Conserva sardine picante in ulei Delhaize,221,24.1,13.2,1.6,0.6,
Conserva sardine ulei masline extravirgin King Oscar,261,18,21,0,0,
Conserva scoici Atlantic Select,168,20.1,8.7,2.3,0.4,1 cutie = 45 g
Conserva somon roz John West,155,23,7,0,0,
Conserva somon roz Zapi,136,16.3,7.4,0,0,1 cutie = 170  g
Conserva sprot afumat in ulei Nemo,431,11,43,0,0,1 cutie= 170 g
Conserva sprot afumat Riga Gold,356,17,32,0,0,
Conserva sprot in sos tomat,125,9,7.6,3.9,0,
Conserva sprot in sos tomat Home Garden,137,11,8.1,4.7,0,1 conserva = 170 g
Conserva sprot in sos tomat Yachtis,114,11.2,6.3,3.1,0,1 conserva = 170g
Conserva sprot in ulei Novac,279,18,23,0.5,0,
Conserva sprot sos picant Losos,132,12.1,6.7,5.8,0,1 cutie = 175 g
Conserva ton Albacore in ulei de masline Irma,180,26,8,0,0,
Conserva ton bucati in apa John West,113,27,0.5,0,0,1 cutie = 112 g solid
Conserva ton bucati in suc propiu Marinna,118.1,23.8,2.5,0.1,0,1 cutie =135 g
Conserva ton bucati in suc propriu Blue Bay,100,23,0.6,0.5,0.5,
Conserva ton bucati in suc propriu Iska,116,26,1,0,0,
Conserva ton bucati in suc propriu Winny,91,21.2,0.4,0.7,0,1 cutie = 120 g net
Conserva ton bucati in ulei vegetal Fine Foods,348,19.3,30.1,0,0,1 cutie = 185 g
Conserva ton bucati in ulei vegetal Mar de Plata,111,20,3.6,0,0,1 cutie = 160 g
Conserva ton cu masline verzi Robinson Crusoe,229,17.1,17.3,2,1,1 cutie = 320 g
Conserva ton cuburi Robinson Crusoe,219,20.5,15.6,0,0,1 cutie = 320 g
Conserva ton galben in apa Nixe,114.2,25.4,1.4,0,0,1 conserva = 56 g
Conserva ton in saramura King Oscar,105,25,0.5,0,0,
Conserva ton in suc propriu Albacore Auchan,118,25,2,0.2,0,1 cutie = 140 g
Conserva ton in suc propriu Calveo,103,24,0.8,0,0,
Conserva ton in suc propriu Carrefour,110,26,0.5,0,0,1 conserva = 120 g solid
Conserva ton in suc propriu Dia,122,26,2,0,0,1 cutie = 56 g
Conserva ton in suc propriu Palmera,95,22.5,0.6,0,0,
Conserva ton in suc propriu Tip,254,21,18,0,0,1 cutie = 70 g
Conserva ton in ulei de floarea soarelui Atun Claro,153,25,5.9,0,0,1 conserva = 52 g
Conserva ton in ulei de masline Auchan,217,25.8,12.6,0,0,1 conserva = 52 g
Conserva ton in ulei de masline Mareblu,190,25,10,0,0,1 conserva = 100 g
Conserva ton in ulei de masline Rio Mare,403,17.5,37,0,0,1 cutie mica = 80 g
Conserva ton in ulei Hacendado,204,24,12,0,0,
Conserva ton in ulei Ocean Foods,200,18,14,0,0,
Conserva ton in ulei vegetal Calvo ,204,24,12,0,0,
Conserva ton in ulei Vitae D'Oro,181,24.3,9.3,0.1,0,1 cutie = 185 g
Conserva ton maruntit cu rosii Auchan,110,14.4,4.9,2.1,0,1 cutie = 160 g
Conserva ton maruntit FoodLand,198,29,8,0,0,Cantitate peste = 120 g
Conserva ton maruntit in apa deluxe Siblou,128,24,3,0,0,1 cutie = 140 g ton
Conserva ton maruntit in suc propriu La Grande Famiglia,90,18,2,0,0,1 cutie = 120 g
Conserva ton maruntit in suc propriu Puerto del Gusto,96.5,23,0.5,0,0,1 conserva = 170 g
Conserva ton maruntit in ulei de floarea soarelui John West,168,25,7.6,0,0,1 cutie = 185 g
Conserva ton maruntit in ulei Proxi,365,26,28.5,0,0,1 conserva= 120 g scursa 
Conserva ton maruntit in ulei vegetal C-food International,200,18,14,0,0,1 conserva = 170 g
Conserva ton maruntit in ulei vegetal si saramura Dinadi,138,23.1,4.6,0,0,1 conserva = 160 g
Conserva ton maruntit in ulei Yachtis,175,23,9,0,0,1 cutie = 185 g
Conserva ton maruntit Timona,211,10,18,2.2,0,1 conserva = 110 g net
Conserva ton suc propriu Aro,116.5,25,1.7,0,0,
Conserva ton Vitae D'Oro,95,9.6,3.5,6.2,0,1 conserva = 185 g
Conseva sardine in ulei vegetal Siblou,239,26.5,14.3,1.1,0,1 conserva neta = 125 g
Crap,127,17.8,5.6,0,0,
Crap portional proaspat Lidl,153,22,7.2,0,0,1 cutie = 550 g
Crema de crab de la Ikea,480,8,44,6.5,0,
Crema tartinabila cu macrou Tippo Lidl,612,5.4,64.4,2.6,0,1 cutie = 80 g
Creveti cruzi,106,20.3,1.7,0.9,0,
Creveti cruzi 26/30 Black Tiger,60,14.9,0.1,0,0,1 pachet = 800 g
Creveti Deluxe Lidl,87,19,1,0,0,
Creveti fierti Waitrose,67,14.3,0.7,0.8,0.5,1 cutie = 150 g
Creveti La Caldera Lidl,50,11.1,0.6,0.1,0,1 cutie = 225 g
Creveti pane Edenia,212,11,12,14,5.3,1 cutie = 225 g
Creveti provencal La Caldera,82,11.7,3.9,0,0,1 cutie = 250 g
Creveti Reke,60,13,1,0.5,0,
Creveti vannamei cu picioare albe cruzi,82,19,0.7,0,0,
Crochete de peste MareFino,186,12,7.6,17,0.9,1 cutie = 450 g
Cutie rulouri de hering in ulei Nautica Lidl,330,12.4,31,0.5,0,1 cutie = 120 g net
Felii de somon afumat de Atlantic cu suc de lamaie si marar Cora,182,20,10.5,1.4,1,
Ficat de cod Baltica,610,4,66,0,0,1 conserva = 190 g
Ficat de cod King Oscar,613,4.8,66,0,0,0
File cod afumat Carrefour,110,19,3,0.2,0,
File cod Alaska congelat fara piele Delhaize,75,16.9,0.8,0,0,1 punga = 650 g
File de ansoa 365,168,20,10,0,0,
File de biban fara piele Edenia,80,19,0.5,0,0,
File de cod atlantic fara piele Edenia,81,18.7,0,0,0,0
File de hering atlantic in sos condimentat Vici,171,12.9,11.3,4.5,0,
File de hering in sos Nautica Lidl,305,7.2,28,5.6,0,1 cutie = 300 g
File de macrou Del Mare,95,10.9,5.3,0,0,1 punga = 500 g
File de macrou in ulei Navodul Plin,533,9.8,54.9,0,0,1 cutie = 180 g
File de pangasius Azuris,52.6,11.9,0.6,0,0,
File de rechin crud Carrefour,130,21,4.5,0,0,1 tavita = 150 g
File de somon afumat feliat 365 Mega Image,230.3,18.5,17.1,0.6,0.1,1 punga = 100 g
"File de somon de Alaska  afumat, feliat Gastronatura",144,23.3,5.5,0,0,1 cutie = 100 g
File de somon in suc propriu Baltic Club,162,18,10,0,0,100g
File de somon marinat feliat Negro 2000,206,17.3,14.2,2.1,0,1 pachet = 100 g
File de somon roz afumat Vici,144,23.3,5.6,0,0, 1 punga in vid = 200 g
File de ton crud,103,22,1,0,0,
File de ton preparat,132,28.2,1.3,0,0,
File gratin Italian Iglo,122,12,7.3,2,0,1 cutie = 380 g
File hering afumat Ocean Fish,110,11,9,0,0,1 cutie = 150 g
File hering Navodul Plin,531,9,55,0,0,
File macrou Azuris,134,26,2.6,0,0,
File macrou de Alaska fara piele Edenia,79,18,0.8,0,0,1 punga = 600 g
File pastrav afumat Ocean Fish,190,26.6,8.5,0,0,
File peste cu sos de broccoli Royal Greenland,121,12,6.4,3.8,0,1 cutie = 499 g
File sardine cu lamaie si busuioc Auchan,160,23,7,0.1,0.1,1 conserva =70 g net
File somon afumat feliat Nautica,227,20,16,0.8,0,
File somon afumat norvegian OceanSea Lidl,218,26.6,12.4,0.1,0,
File somon in saramura Sokra,162,28,8,0,0,
File somon salbatic Al Mare,148,25,5.1,0.4,0,1 pachet = 150 g
File somon salbatic Vital,121,21.8,3.8,0,0,1 file = 125 g
File ton in ulei Delhaize,190,25,10,0,0,1 borcan = 130 g
Fileuri de hering in sos de mustar cu oua Vitae D'Oro ,246,13.1,20,3.5,0,1 cutie = 200 g
Fileuri de hering marinat Carrefour,119,11,5.9,5.2,0,
Fileuri de macrou in sos tomat 365,223,13.8,17,3.4,0,
Fish fingers Ice Cap,186,11.5,8.1,17.4,0,1 buc = 25 g
Fish fingers Ocean Trader,184,13,7.7,15.2,1,
Fitofag,127,17.8,5.6,0,0,
Fructe de mare Al Mare,62,12,1.3,0.1,0,
Hamsie congelata Copanex,163,16,10,1,0,1 punga = 500 g
Hering,158,18,10,0,0,
Hering file afumat Alfredo Seafood,217,25,12,0,0,
Hering marinat Carrefour,124,8.3,7.6,6.3,0,1 cutie = 900 g
Hering marinat cu legume Real,184,18.6,11.5,1.5,0,1 buc = 1200 g
Homar gatit,89,19,0.9,1.3,0,
Icre crap,130,25,3,0,0,
Icre crap Gusturi Romanesti,641,5.5,65.6,2.2,0,
Icre cu somon Tarama Salmaris,502,7.4,52,1.2,0,cutie 100g
Icre hering cu ceapa Negro 2000,596,1,64,2,0,
Icre Manciuria,255,35,12,0,0,
Icre peste lump Lumpfish,79,11,3.5,0.7,0,
Icre stiuca,125,27,1.5,0,0,
Languste gatite,87,17.5,1.3,0,0,
Macrou afumat,199.5,25.5,10,0,0,
Macrou afumat 365 Mega Image,193.3,21.6,11.5,1.5,0,
Macrou afumat cu condimente Auchan,228,21,16,0.6,0,1 folie = 150 g
Macrou afumat Ocean Fish,170,20,20,0,0,150g
Macrou crud,205,18.6,13.9,0,0,
Macrou gatit,262,23.9,17.8,0,0,
Macrou in ulei Baltic,272,14,24,0,0,1 conserva = 156 g
Macrou intreg Azuris,158,20.1,10,0,0,1 punga = 1000 g
Medalion de somon proaspat Ocean Fish,206,22.8,12.3,0,0,1 medalion = 300 g
Merluciu,79,16,1.7,0,0,
Merluciu congelat Pascafredo,81,18,1.6,0,0,
Midii fierte,56,10,1.4,1,0,
Mreana de mare crud,92,16.8,2.3,0,0,
Nisetru,237,18.5,17.3,0,0,
Novac afumat Gusturi Romanesti,125.7,20.8,4.6,0.2,0,1 pachet = 100 g
Pasta cod afumat Kalles Ikea,372,5.6,33.1,12.8,0,
Pasta de pest Pestisorul de aur,400,12.6,37.3,12,0,
Pasta masline Terre d'Italia,316,2.8,33,1.2,2.5,
Pastrav afumat Doripesco,96.9,20.4,1.6,0.2,0,1 peste = 150 g
Pastrav curcubeu,86,17,2,0,0,
Pastrav de cultura gatit ,169,24.3,7.2,0,0,
Pastrav file afumat,190,26.6,8.5,0,0,
Pastrav file in ulei cu legume Home Garden,366,10,35,2.8,0,1 conserva = 170 g
Pastrav proaspat eviscerat Ocean Fish Lidl,150,22.9,5.8,0,0,1 caserola = 500 g
Pate de peste John West,238,17.4,18.1,1.1,0.5,
Pate de somon picant Mandy,189,5.9,15.9,5.7,0,1 cutie = 120 g
Pate de sprot afumat Baltica,195,12,14,5.3,0,1 cutie = 160 g
Pate de ton Calvo,230,11.8,16.8,7.3,1.2,1 cutie = 100 g
Pate de ton cu rosii Calvo,230,11.8,16.8,7.3,1.2,1 conserva = 82.5 g
Pate de ton si peperoncino Rio Mare,227.5,12.5,17.5,5,0,1 tub = 100 g
Pate ficat de cod Officer,525,7.9,55.3,1.5,0,
Peste barbun,150,24.8,4.9,0,0,
Peste butterfish crud,146,17.3,8,0,0,
Peste Cambula file,110,21,2.3,0,0,100g
Peste iepure de mare,116,9,9.3,0,0,
Peste ton proaspat,144,23.3,4.9,0,0,
Portii de somon congelat Del Mare,133,21.5,5,0.5,0,1 punga = 500 g
Rechin,130,21,5,0,0,
Rulouri de hering in sos tomat Nautica,261,14.8,21.6,1.9,0,1 cutie = 120 g net
Salata cu icre de crap Deltaica,639.4,7.2,67.8,0,0,
Salata cu icre de crap si ceapa Carrefour,552,2,60,1.1,0,1 cutie = 300 g
Salata de peste Neptun Losos,174,8.1,12.8,7.7,0,1 cutie = 170 g
Salata de ton John West,199,8.1,15.6,6.7,0,1 conserva = 192 g
Salata icre crap Real,492,3.1,53,0.6,0,
Salata icre hering cu ceapa Aro,509.9,3.1,55,0.6,0,1 cutie = 80 g
Salata macrou afumat Salmaris,406,10,40,1.1,1,
Salate icre hering cu somon Negro 2000,596,1,64,2,0.2,
Salau gatit,117,24.9,1.2,0,0,
Sardeluta marinata in ulei Drag de Romania,315,20.1,26,0.1,0,1 cutie = 165 g
Sardin in ulei cu chili Blue Bay,162,25,6.7,0.5,0.5,1 cutie = 125 g
Sardine cu ulei de masline John West,218,23,14,0,0,
Sardine in sos tomat Cody,80,2,0,19,1,1 buc = 200 gr
Sardine in sos tomat Ocean Fish,180,15,10.8,5.8,0,1 conserva = 240 g
Sardine in ulei de floarea soarelui Vitae D'oro,146,24.3,5.3,0.1,0,1 conserva = 125 g
Sardine in ulei Goody's,230,25,11,0,0,
Sardine in ulei Nemo,205,24,12,0,0,
Sardine in ulei vegetal Dinadi,294,19,24,1.7,0,
Sardine in ulei vegetal Naftika,380,18.2,33.8,0.5,0.5,1 buc = 70 g net
Scoici,82,9,2,6.5,0,
Scoici cu sos de vin alb Waitrose,141,13.8,7.1,5.1,0.8,1 portie = 200 g
Scoici semipreparate Del Mare,98,17,3.2,0,0,
Scrumbie proaspata,217,24.6,12.4,0,0,
Sepie cruda,79,16.2,0.7,0.8,0,
Somn african (Clarias gariepinus) file,163,15.3,11.3,0,0,
Somon,127,20.5,4.4,0.2,0,
Somon afumat 365,230.3,18.5,17.1,0.6,0.1,
Somon afumat Black Rose,179.8,16.6,12.6,0,0,
Somon afumat Dia,181,23,9.2,1.5,0,
Somon afumat Friedrichs,205,22,12,0,0,
Somon afumat Horeca,230,18.5,17,0.6,0.1,
Somon afumat Lachs Natur,221,22.1,14.5,0.5,0.2,1 Folie = 125 g
Somon afumat Lemon Ice Mega Image,183,21,10.4,0.8,0,1 pachet = 150g
Somon afumat Norfisk Delikatessen,168,23.6,8.2,0,0,
Somon de Atlantic Afumat 365 Mega Image,170,20,10,0,0,
Somon file cu sos de mustar congelat Frosta,193,13.4,7.9,17,0,1 buc = 110 g
Somon file Lash,206,20,14,0,0,1 cutie = 250 g
Somon gatit,169,25.4,6.7,0,0,
Somon in suc propriu Rio Mare,173.5,22,9.5,0,0,
Somon la gratar,120,17,5,1,0,
Somon marinat Negro 2000,212,23,12,3,0,1 folie = 100 g
Somon norvegian afumat Marca 1 Carrefour,228.4,18.5,16.9,0.5,0,0
Somon roz superior 365,133,18.3,5.6,0,0,
Somon salbatic de Alaska Alfredo Foods,84,18.9,1.5,0.3,0,1 punga = 600 gr
Sprot afumat in ulei DeFish,356,17,32,0,0,1 cutie = 150 g
Sprot Azuris,93,18.8,1.4,0,0,
Sprot prajit in sos tomat La Cherhana,287,23,20,2,0,
Stavrid prajit,190,20.3,10.5,3.7,0,
Stridii,59,5.2,1.6,5.5,0,
Surimi,99,15.2,0.9,6.9,0,
Surimi DeFish,123,5.3,3.7,17.6,0,1 pachet = 100 g
Tentacule de calamar in ulei masline Vigilante,147,23,5.2,1.5,0,1 cutie = 115 g
Tilapia gatit,128,26.1,2.6,0,0,
Ton afumat Ocean Fish,113,24.1,1.2,0,0,1 pachet = 150g
Ton bucati Fine Life,76,17.4,0.5,0.3,0,
Ton bucati in suc propriu Sun Food,190,24,12,0,0,1 cutie = 170 g
Ton bucati in ulei vegetal Dinadi,143,23,6,0,0,1 cutie = 112 g
Ton conserva Aldi,99,23,0.8,0.5,0,
Ton dungat in saramura pachet Delhaize,93,22,0.7,0,0,1 cutie = 200 g
Ton file Deluxe Lidl,275,22.7,20.5,0,0,
Ton in sos tomat Sun&Sea,106,15,3,6,2,1 conserva = 52 g ton
Ton in suc propriu 365,143,30,0,0.1,0,
Ton in suc propriu Nostromo,101,24,0.6,0,0,
Ton in ulei de masline Dardanel,270,23.4,18.8,0.5,0,1 conserva = 120 g net
Ton in ulei Sea Gold,181,24.3,9.3,0.1,0.2,1 cutie = 185 g
Ton maruntit in apa Calvo,97,22,0.9,0,0,1 conserva = 112g
Ton maruntit in ulei Fresh Fish,196,23,10.7,0,0,1 cutie = 160 g
Ton marutit in suc propriu Giana Tuniak ,90,17,2,0,0,1 buc = 185 g
"Ton, conserva in suc propriu",116,26,1,0,0,1 conserva = 150 g
Trio ansoa marinat Cora ,139,22.6,4,3.2,0,3 x 50 g
Trunchi de merluciu congelat Copanex,99,16.2,2.9,1.5,0,
