Aliment,Calorii,Proteine,Lipide,Carbohidrati,Fibre,Aproximari
Salata Fantezie Carrefour,13.8,1.8,0.2,2.7,0,1 punga = 150 g
Salata Fitness Mix 365,24.9,1.8,0,4.4,1.5,1 punga = 280 g
Salata iceberg,14,0.9,0.1,3,1.2,
Salata indivia riccia oliveris Agriro Fresh,17,1.2,0.2,2.8,0,1 punga = 200 g
Salata Lollo mix Endivia,15,1,0.4,2,1.5,1 punga = 140 g
Salata mediteraneana Delhaize,34.6,1.7,0.3,7,2.3,1 cutie = 200 g
Salata mexico mix Eisberg ,31,1.7,0.3,0.3,0,
Salata mini de cruditati McDonalds,35,2,0,7,4,1 portie = 100 g
Salata mix Carrefour,21,1.5,0.2,3.3,0,
Salata mix Endivia,21.2,1.5,0.2,3.4,1.5,1 punga = 180 g
Salata mix orientala Agriro fresh,30,2.4,0.4,5.8,0,1 punga = 150 g
Salata Mixta Agriro Fresh,19,1.4,0.3,3.7,2.7,1 punga =150 g
Salata Monte Carlo 365,37,4.4,0.7,6.1,0,
Salata picanta Carrefour,21,1.5,0.3,3.2,0.7,1 punga =140 g
Salata Pikans Mix Eisberg,21,1.5,0.2,3.4,3,1 punga = 140 g
Salata Primavara,20,1.6,0.6,3.8,0,
Salata Rapsodie Eisberg,15,1.1,0.2,2.3,1.2,1 punga = 250 g
Salata Sweet&Crunchy Florette,22,1.1,0.2,3.1,1.9,
Salata taraneasca Carrefour,27,1.6,0.2,5.1,0,1 punga = 250 g
Salata varza rosie  Raureni,16.4,0.9,0.1,3.5,1,1 borcan = 353 g net
Salata verde crocanta Carrefour,14,1,0,3,1,1 punga = 220 g
Salata Wellness mix Eisberg,13.8,1.8,0.2,2.7,0,1 punga = 150 g
Seasoned mixed vegetables Italian Style Green Grocer's,45,2.3,2.1,3.3,0.8,1 punga = 750 g
Sfecla rosie cruda,43,1.6,0.1,9.6,2.8,
Sfecla rosie fiarta,37,1.4,0.2,8.5,1.7,
Soia cuburi Agapy,369,49,6.5,28,4.6,1 punga = 100 g
Soia felii Agapy,369,49,6.5,28,4.6,1 punga = 100 g
Soia granule Inedit,223,51.5,1.5,1,2,1 punga = 100g
Soia snitele Adazia,280,50,1.5,3.1,5,1 punga = 100 g
Sos Dolmio Bolognese Piccante cu chili,40,1.5,1.3,7.9,0.9,1 portie = 125 g
Sote de legume congelate,35.7,3,0.4,5.1,0,
Sote legume Delhaize,14.7,0.7,0.1,2.7,0,
"Spanac (congelat), fiert",25,2,0,3,1,
Spanac congelat 365,14,3.2,0,0.3,0,1 punga = 750 g
Spanac congelat Auchan,24,2.4,0,3.6,1.2,1 punga = 500 g
Spanac congelat Carrefour ,43,4,0.9,4.8,3.7,
Spanac congelat Edeka,25,3.2,0.2,0.6,3.8,1 cutie = 450 g
Spanac congelat Iglo,22,2.5,0.2,2.5,0,
Spanac congelat Real Quality,15,2.5,0.3,3.2,2.6,
Spanac congelat Vita Star ,18,2.5,0,3.1,0,1punga = 450 g
Spanac frunze in saramura Olympia,26,3.3,0,4.6,2.6,1 borcan = 340 g
Spanac frunze maruntite congelat Tip Real,26,3.1,0.8,0.5,2.1,1 punga = 400 g
Spanac piure Icefield,29,2.5,0.4,3,0,1 punga = 450 g
Spanac Sainsbury's,22,3.1,0.8,0.5,2.1,
Spanac tocat congelat Horeca,22,2.8,0.4,0.6,0,
Spanac tocat Gradena,18,2.9,0.1,1.4,0,
Sparanghel,20,2.2,0.1,3.9,2.1,
Sparanghel congelat Delhaize,29,1,0,3,15,1 punga = 300 Gg
Stevie cruda,22,2,0.7,3.2,2.9,
Stir-fly vegetables Hortex Lidl,36,2.2,0.1,4.5,0,1 punga = 400 g
Suc de rosii provvista Sugo Cirio,37,1.4,0.2,7.5,0,1 sticla = 700 g
Telina fiarta,18,0.8,0.2,4,1.6,
Tocana de legume Olympia,67,1.1,2.4,10.2,0,
Tomate bucati Alnatura,22,0,0.2,3.7,0,1 cutie = 240 g
Topinambur,31,2.4,0.4,4,0,
Urechi de lemn (ciuperci negre) Asia LacThien,197,23.9,3.3,2.5,31,1 punga = 100 g
Usturoi verde,40,2,0,8,4,
Varza,31,1.6,0.2,5.7,2,1 capatana = 550 g
Varza acra murata,20,1.1,0.2,3.4,1,
Varza chinezeasca creata Napa,26.3,1.3,0,3.9,1.3,
Varza de Bruxelles congelata,51,3.6,0,9.6,3.6,
Varza de Bruxelles congelata Dujardin,33,3.1,0.2,4.8,4.3,
Varza de Bruxelles cruda,43,3.4,0.3,9,3.8,
Varza fiarta,22,1,0.4,4.5,1.9,
Varza murata in saramura Chira Lidl,12,0.8,0,2.3,0,
Vinete,24,1,0.2,5.7,3.4,
Vinete congelate Casa Taraneasca,16,1,0.3,2.3,0,1 punga = 400 g
Vinete pasta Vico,61,2.6,3.5,4.8,0,
Wok Mix Dujardin,23,1.6,0.2,5,3.1,
Zacusca cu ciuperci Raureni,38,0.8,0.2,6.5,3.5,1 borcan = 300 g
Zacusca cu ghebe Gusturi romanesti,101,2.2,7,4,0,
Zacusca de legume Olinezza ,139,2,7,4,0.8,1 borcan = 515 g
Zacusca de vinete coapte Olympia,96,1.2,9.3,6,0,1 borcan = 295 g
Zacusca de vinete Naturelo,106,2,6.7,9.5,1,1 borcan = 540 g
Zacusca la caserola 365,51,0.9,1.7,6.5,2.1,1 cutie = 250 g
Zacusca munteneasca cu hribi Olympia,123,1.9,9.3,7.1,0,1 borcan = 550 g
Zacusca picanta bulgareasca de vinete Darinne,115,2.5,3.6,6.5,0.9,1 borcan = 370 g
Zacusca vinete Kaufland,94,1.4,5.7,7.9,2.9,
Zucchini gatit,16,0.6,0,3.9,1.4,
 Legume pt preparare la tigaie Traditional Vita Star,118,2.7,2.2,21.7,0,
Ameste de legume cu ciuperci si orez Casa Taraneasca,98,2.3,1,20,1.8,1 punga = 400 g
Amestec de 8 legume Uncle Statis,42.9,1.6,0.2,9.3,3,
Amestec de legume congelate Fitness Premium Iglo,26,2.3,0.2,3.7,0,
Amestec de legume cu orez Gradena,62,2.2,0.4,12.1,0,1 punga = 400 g
Amestec de legume de gradina congelate Casa Taraneasca,55,3,0.1,11.2,1,
Amestec de legume de vara Iglo,37,1.7,0.3,6.9,0,
Amestec de legume macedonean Bonduelle,43,2.2,0.3,7.9,0,
Amestec de legume macedonean Mega Image,45,2.4,0.2,8.4,3,1 cuite = 265 g
Amestec de legume Minestrone Dujardin,38,2.1,0.2,7.1,2.9,1 punga = 450 g
Amestec de legume pentru ciorba Minestrone Greens,42,2.1,0.2,8,0,1 punga = 450 g
Amestec de legume pentru salata boeuf Casa Taraneasca,56,2.2,0.1,12.1,0,
Amestec de legume Royal Mix Bonduelle,27,1.5,0.3,3.3,2.5,1 punga = 400 g
Amestec de legume Vita Star,53,3.6,0.5,8.4,0,
Amestec de salata boeuf Dujardin,57,2.4,0.3,9.2,3.7,1 punga = 450 g
Amestec Hawaii mix Dujardin,98,3.9,0.5,19.6,3.3,
Amestec legume caraibean Frosta,42,1.7,0.9,5.7,0,1 punga = 400 g
Amestec legume Country Mix,28,1.8,0.1,3.3,2.8,
Amestec legume cu porumb Dujardin,59,3.1,0.5,8.3,4.4,1 punga = 450 g
Amestec legume de gradina Casa Taraneasca (portocaliu),61.5,2.5,0.1,11.7,0,1 punga = 400 g
Amestec legume gradinaresc Iglo,67,3.4,0.4,12.1,0,
Amestec legume mediteranean Iglo,27,2,0.1,4.4,0,
Amestec legume oriental style Green Grocer's Lidl,55,2,2.7,4.2,0,1 punga = 750 g
Amestec legume pentru supa Edenia,29,1.7,0.2,3.4,3.5,1 punga = 450 g
Amestec legume pt ciorbe Vita Star,26,2.1,0.2,3.9,0,
Amestec legume supa K-classic,32,1.2,0.6,4.2,0,
Amestec marocan de legume Carrefour,64,2,3.7,4,3.4,1 punga = 750 g
Amestec Mexican 365,52,2.4,0.5,7.9,3.2,1 punga = 450 g
Amestec mexican cu ciuperci champignon Hortex,97,3.6,0.5,19.2,0,
Amestec mexican de legume Clever,51,2.5,0.4,10.7,3,1 punga = 450 g
Amestec mexican de legume cu orez Carrefour,103,3.3,0.6,20.2,1.6,1 punga = 400 g
Amestec mexican de legume No. 1,52,2.4,0.5,7.9,3.2,
Amestec mexican Dujardin,50,2.5,0.4,7.3,3.8,1 punga = 450 g
Amestec mexican Gradina Bunicii,52,2.4,0.5,7.9,3.2,
Amestec mexican LegoFruct,61.7,3.2,0.5,10.3,0,1 punga = 400 g
Amestec mexican Tiko,46,2.4,0.5,7.9,0,
Amestec pentru ciorba traditionala Casa Taraneasca,38,1.8,0.2,7.3,0,
Amestec salata frantuzeasca BoVita,64,2.5,0,13,2,
Amestec salata verde Hacendado,47,3.2,0.3,6.1,7.2,
Andive,17,1.3,0.2,3.4,3.1,
Anginare,51,3,0.2,11.5,5.4,
Aperitiv de vinete Natur Bravo,119,1.2,9,7.5,0,
"Ardei (iute, congelat)",40,2.1,0.2,9.5,1.5,
"Ardei (verde, congelat)",24,1.4,0.1,4.2,1.3,
Ardei capia copt decojit in otet cu indulcitor 365 Mega Mmage ,28,0.6,0.1,5.9,0.6,1 borcan = 400 g net
Ardei capia copti Olympia,33,0,0,13,3,
Ardei gras copt,29,0.8,0.2,6,0,
Ardei iute galben Sera,10,0,0,2,0,
Ardei iute in otet Traditia gustului Cora,29,0.8,0.3,4.8,0,
Ardei iute murat Defne,19,0.9,0.3,2,2.2,1 ardei-10g
Ardei rosu congelat Ramiro,40,1,0.4,6.4,3.4,
Ardei rosu gras,31,1,0,6,2.1,
Ardei verde,24,1.4,0,4,1.5,
Ardei verde iute Alipende,29,2.5,0.6,3.7,0,
Baby carrots congelati Dujardin,27,0.7,0.2,2.8,2.7,
Baby carrots K-Classic,32,0.7,0.2,5.6,2.7,
Baby spanac Carrefour,25,3.5,0.3,2,0.9,1 punga = 100 g
Baby spinach Nattura,26,3.2,0.6,0.9,0,
Bame proaspete,33,1.9,0.2,7,3.2,
Boabe de naut uscate,364,19.3,6,60.7,17.4,
Boabe de soia bio All Green,374,38,17.2,17,15,1 punga = 500 g
Broccoli  Crop's,26,3,0,2,3.1,
Broccoli BoVita,23,2.7,0.1,4.9,0.8,1 punga = 450 g
Broccoli congelat Ardo,24,3.1,0.8,1.1,2,
Broccoli congelat Bonduelle,25,2.6,0.4,2.8,2.2,
Broccoli congelat Dujardin,20,2.6,0.3,1.7,1.7,
Broccoli congelat Gardena,24,2.7,0.4,2.4,0,
Broccoli congelat Greens,28.7,4,0.3,2.5,0,
Broccoli congelat Iglo,29,3.1,0.8,1.1,2.3,1 punga = 200 g
Broccoli congelat rapid Gradena,28.2,3,0,2,4.1,1 punga = 1 kg 
Broccoli Delhaize,26,3,0,2,3.1,1 punga = 600 g
Broccoli mix Icefield,28,1.9,0.3,3.1,0.1,
Brocoli Horeca,25,2.6,0,2.7,2.5,
Bulion Olympia,54,3.2,0,10.3,0,
Capere Cpucine Delhaize Mega Image,34,2.5,0.8,4.2,0,1 borcan = 155 g
Cartof copt,93,2.5,0.1,21.2,2.2,
Cartofi congelati albi pentru piure si copt Pizzoli,64,2.2,0.1,13.5,1.7,
Cartofi congelati Golden Wedges McCain,136,2.5,4,22.5,0,1 punga = 750 g
Cartofi congelati Mega Image,152,2.4,4.9,23.6,2,1 punga = 1000 g
Cartofi de iarna,88,2,0.2,20,2,
Cartofi dulci,86,1.6,0.1,20.1,3,
Cartofi dulci fierti,76,1,0,18,3,
Cartofi pai congelati pentru cuptor Farm Frites,165,2.6,5.1,27.2,3.2,
Cartofi sferturi cu coaja congelati McCain,120,2.5,2.5,20.5,2.5,
Cartofi weges congelati Farm Frites,115,2,3,20,3.3,
Castraveti,12,0.6,0.2,2.2,0.7,
Castraveti Cornishon Conservfruct,15,0.6,0,2,0.8,1 borcan = 360 g
Castraveti in otet Aushan,25,1.2,0,5,2.9,1 borcan = 660 g
Castraveti in otet Darinne,11,0.5,0,2.3,0,
Castraveti in otet Home Garden,19,0.6,0.1,3.6,0.6,1 borcan = 350 g
Castraveti in Otet Naturelo,12.4,0.6,0,2,1,
Castraveti in otet Raureni,29,0.8,0.1,5.6,1.2,1 borcan scurs = 350 g
Castraveti intregi  2-5 cm in otet 365,25,1.2,0,5,2.9,
Castraveti murati Aldi R,16,0.8,0.2,1.7,0.9,1 castravete = 28 g
Castraveti murati Conservfruct,15,0.6,0,2,0.8,
Castraveti murati Freshona,35,1.2,0.3,5.5,0.1,
Castraveti murati Winny,25,0.6,0,5.6,0.6,
Ceapa argintie murata Carrefour,46,0.8,0.2,11.1,1.4,1 borcan = 160 g ceapa
Ceapa rosie,39,1.2,0.1,8.3,1.4,1 felie = 10 g
Ceapa verde,32,1.8,0.2,7.3,2.6,
Cicoare,20,1.7,0.2,4.2,3.1,
Ciuperci bio feliate congelate Ardo,24,0.5,0.5,0.2,1.1,1 punga = 600 g
Ciuperci champignon Aro,29,2.5,0.5,3,0,
Ciuperci champignon Lutece,13,2,0.4,0.2,2.8,
"Ciuperci champignon, la cutie",26,2,1,5,2.4,
Ciuperci congelate Dujardin,11,1.2,0.1,1.2,0.9,
Ciuperci congelate gomba Cora,40,5.9,0.2,3.3,0.8,1 punga = 500 g
Ciuperci congelate Kaufland,12,1.2,0,1.2,0,
Ciuperci congelate pt hotel Ardo,13,1.8,0.5,0.4,0,1 punga = 2500 g
Ciuperci de padure si cartofi Hortex,54,2,2.2,5.7,0,1 punga = 400 g
Ciuperci feliate Cora,17.3,1.8,0.2,0.3,0,
Ciuperci feliate Kaufland,13,2.1,0.4,0.1,2.8,
Ciuperci felii congelate Greens,18.7,3,0.3,1,2,
Ciuperci Freshona,18,2.1,0.4,0.2,0,
Ciuperci intregi Home Garden,18,2.1,0.4,0.2,2.8,
Ciuperci intregi la cutie Iska,16,2.3,0.5,0.5,0,
Ciuperci Pleurotus,33,3.3,0.4,6.1,2.3,1 buc = 30 g
ciuperci taiate Bitar,20,2.3,0.5,0.5,2,1 borcan = 280 g
Ciuperci taiate Dinadi,25,2,0,2,2,1 borcan = 280 g
Ciuperci taiate in apa 365,18,2.1,0.4,2.8,0.2,1 borcan= 150 g
Ciuperci taiate Tasty,30,2,0,4,3,
Conopida congelata Bonduelle,21,1.4,0.3,2.2,2.2,1 punga = 400 g
Conopida congelata Dujardin,17,1.2,0.1,2.7,1.9,1 punga= 450 g
Conopida congelata K-Classic,20,1.2,0.1,2.7,1.9,1 punga = 450 g
Conopida fiarta,23,1.8,0.5,4.1,2.5,
Conopida murata,25,2.4,0.5,3.5,2.5,
Conserva amestec mexican Daucy,49.4,3.4,1,6.7,0,1 conserva = 270 g
Conserva ardei Olimpia,34.7,1.7,0.3,7,2.3,1 borcan = 450 g
Conserva ciuperci champignon taiate Atifco,11,2.3,0.4,0.4,1,
Conserva ciuperci intregi Iska,16,2.3,0.5,0.5,0,
Conserva ciuperci taiate Iska,14,3.4,0.5,0.1,0,
Conserva ciuperci taiate La Grande Famiglia,18,2.1,0.4,0.2,0,1 cutie = 360 g
Conserva de ciuperci Clever Billa,18,2.1,0.4,0.2,2.8,1 cutie = 210 g net
Conserva de fasole cafenie Maxim's,43,4.1,0.5,6.3,6,cutie = 240 g
Conserva de fasole rosie Kidney Campo Largo ,86,6.1,0.2,15,6.1,
Conserva de muguri de soia Cora,25,1.9,0.3,3.6,0,1 cutie = 180 g
Conserva de rosii decojite intregi Carrefour,22,0.7,0,4.6,0,1 cutie = 400 g
Conserva fasole alba Auchan,95,6,0.8,12.7,6.4,1 cutie scursa = 500 g
Conserva fasole alba boabe in sos de rosii Tondino,87,3.7,0.5,14.6,5.5,1 cutie = 420 g
Conserva fasole alba fiarta Maxim's,58,4,0.2,7.5,4.9,1 cutie = 240 g net
Conserva fasole batuta Vascar,212,7.8,10.6,19.9,0,1 cutie = 200 g
Conserva fasole Bretona Bonduelle,125,5,3,19,0,
Conserva fasole Green Country Kaufland,97,7,0.6,16,6.2,1 cutie = 425 ml
Conserva fasole rosie boabe Bonduelle,71,5.6,0.5,8.2,5.6,
Conserva fasole rosie naturala Globus,78,5.8,0,13.7,0,1 cutie = 400 g
Conserva fasole verde 365,27,1.6,0.2,4.7,1,1 borcan = 400 g
Conserva fasole verde pastai taiate Bonduelle,12,1.6,0.1,1.2,0,
Conserva mazare Auchan,119,6.6,0.7,21.5,0,1 conserva neta = 240 g
Conserva mazare boabe 365,54,4.1,0.7,7.5,1,1 borcan = 410 g
Conserva mazare Delicios Natur Bravo,40,3.1,0,6.5,0,
Conserva mazare Horti Cons,54,4.1,0,7.5,0,1 cutie = 800 g
Conserva mazare Ortomio,84,5.6,0.5,11,6.6,
Conserva mazare verde Alipende,42,3.4,0.4,6.2,0,
Conserva mazare verde D'Aucy,53.4,3.3,0,10.1,4.9,1 conserva = 800 g
Conserva Mexico Bonduelle,72,3.6,0.7,13.2,0,
Conserva naut Auchan,115,7.2,1.6,15.5,5,1 cutie = 400 g
Conserva naut Cora,133,8.9,2.5,18.7,8.6,
Conserva naut Russo,66,5,1.5,13,6.4,
Conserva porumb cu ardei Cora,85,3.4,1.5,13,0,1 cutie = 300 g
Conserva porumb dulce Auchan,88,2.9,0.8,17.4,0,1 cutie= 285 g net
Conserva porumb dulce fara zahar adaugat 365,90,2.9,2.4,12,4.3,
Conserva porumb dulce Heinz,90,2.3,1,17,2.1,1 cutie = 220 g
Conserva porumb Green Country Kaufland,89,2.9,2.5,11.2,4.8,1 cutie = 285 g
Conserva rosii cubulete Victory,19,1.9,0.1,2.7,0,
Conserva rosii pasate Cora,18.9,1,0,3.6,0,
Conserva spanac Daucy,24.6,3,0.6,1.8,3,
Conservata fasole rosie boabe Carrefour,104,9.7,0.7,14.8,9.2,1 cutie = 400 g
Cutie fasole rosie Jamar,83,5.6,0.4,12.1,0,1 cutie = 380 g
Dovleac crud,26,1.1,0,6.5,0.5,
Dovlecei,12,1,0.1,2,1,
Fasole (congelata),67,10.8,0.4,29,9,
Fasole (uscata),303,22.3,1.7,47.7,12,
Fasole alba Atifco,310,22,1.5,51,4.5,
Fasole alba bob mic Cornfarm,312,22.6,1.6,59.3,15.1,
Fasole alba in sos tomate 365,75,4.7,0.2,13.6,0,
Fasole batuta Carrefour,161,6.4,8.1,14.4,0,1 cutie = 250 g
Fasole batuta Olympia,151.4,2.1,12,8.7,4,
Fasole boabe cruda congelata Hacendado,70,5.8,0.5,7.2,6.5,
Fasole boabe fiarta Fagioli Divella,43,4.1,0.5,6.3,6.8,1 cutie = 240 g
Fasole boabe rosie lucioasa Noe,351,21.4,1.6,61.6,0,1 punga = 500 g
Fasole bob mic Bitar,297,21,1.4,38,24,
Fasole Fit Mix D'aucy,24,2.1,0.2,3.4,4.3,1 punga = 400 g
Fasole galbena congelata BoVita,29,2.5,0.3,4.2,0,1 punga = 450 g
Fasole galbena D'Aucy,20.4,1.7,0.1,3.2,2.5,
Fasole galbena foarte fina D'Aucy,16.8,1.5,0.1,2.7,1,
Fasole galbena la borcan Aro,28,2,0.2,4.7,3.2,
Fasole galbena pastai congelata Gradina cu soare,33,1.8,0.2,7.6,2.8,
Fasole in apa Pinto,89,7,0.1,15,6,
Fasole neagra Bio Longevita,341,21.6,1.4,62.4,15.2,1 pachet = 500 g
Fasole pastai Conservfruct,18,1.5,0.4,2.4,0,1 borcan = 350 g
Fasole rosie Cora,115,7.9,0.6,17.1,5,
Fasole rosie kidney in suc propriu Kaufland,110,7,0.6,16,6.2,1 cutie = 225 g
Fasole uscata alba La Palmese,116,7.1,0.8,20.1,6.9,
Fasole uscata la conserva Home Garden,83,5.6,0.4,12.1,0,1 cutie = 220 g
Fasole uscata rosie Borlotti di Giornata,85,7,0.5,13.2,5.8,
Fasole verde (conserva),20,1.2,0.1,4.5,1.9,
Fasole verde borcan Aldi R,16,0.7,0,2.5,1.5,1 borcan = 500 g
Fasole verde congelata Alfredo,24,3,0,2.3,0,
Fasole verde congelata Casa Taraneasca,35.2,4,0,4.3,3.4,1 pachet = 400 g
Fasole verde congelata Edenia Dujardin,28,1.8,0.1,3.5,3.1,1 punga = 1 kg
fasole verde congelata Green Grocer's,33,2,0.1,3.7,4.4,
"Fasole verde congelata pastai fine, taiata No.1",36,2.5,0.3,4.7,2.6,1 punga = 1000 g
Fasole verde conserva fara sare Delhaize,25,1.8,0.5,3.4,2.4,1 cutie = 225 g
Fasole verde Delhaize,28,2,0,5,3.7,
Fasole verde frantuzeasca Gradena,31,2.5,0.3,4.7,0,1 punga = 400 g
Fasole verde Icefield,31,2.2,0.2,3.3,0,
Fasole verde la borcan Olympia,20,1,0.4,2,0,
Fasole verde Lidl,26,1.4,0.2,3.8,1.7,1 borcan = 650 g
Fasole verde pastai congelata Farner,39,1.8,0.2,7.5,2.6,1 punga = 1 kg
Fasole verde pastai intregi congelata Bonduelle,35,1.9,0.4,4.2,3.6,1 punga = 500 g
"Fasole verde pastai taiata, congelata 365",37,2.5,0.3,4.7,2.6,1 punga = 400 g
Fasole verde Whole Green Beans Sainsbury's,32,1.8,0.1,4.4,3,
Fenel,31,1.2,0.2,7.3,3.1,
Fetica (Lamb's lettuce),19,2,0.4,2,1.7,
Fresh kale FruFru,50,3,1,10,1.5,1 portie = 25 g
Germeni de lucerna si trifoi rosu,23,4,1,2,2,
Ghiveci de legume Frosta,38,1.5,1.4,6,1.5,
Ghiveci legume congelat Leader,24.8,1.6,0.2,4.2,2.9,1 punga = 750 g
Gogonele,36,1.1,0.2,8.3,1.1,
Gogosari in otet Auchan,29,0.8,0.3,4.8,1.7,1 borcan = 670 g
Gogosari in otet Dinadi,12.4,0.6,0,2,1,1 borcan = 720 g
"Gogosari sferturi, picanti si dulci acrisori Freshona Lidl",38,0.7,0.2,6.7,0,1 borcan = 720 g
Gulie,27,1.7,0.2,6.9,3.6,
Gulie cu boia prajita,34.2,1.8,0.8,7.5,3.5,
Hrean in otet  Aro,90,2.9,2.5,13.9,3.2,1 borcan = 200 g
Hribi,36,1,0,7,0,0
"Iaurt natural 1,5% Milbona",62,5.1,1.5,6.2,0,1 cutie = 500 g
Inima de palmier Palmharten,36,3,0.7,4.4,0,
Julienne cu bureti si hribi Hortex,23,2.4,0.6,2,1,1 punga = 400 g
Legume amestec cu porumb Dujardin,59,3.1,0.5,8.3,4.4,
Legume amestec mexican BoVita ,70,4,0.3,12.5,0,1 punga = 450 g
Legume Arlequin mix 365,27.9,1.6,0.2,5.3,2.3,1 punga = 220 g
Legume asortate chinezesti Chiana Mix Bonduelle,25,1.5,0.3,4,0,1 punga = 400 g
Legume asortate imperiale congelate Bonduelle,20,1.4,0.3,5.1,2.3,
Legume China Mix Dujardin,26,2.1,0.4,3.5,2.8,1 punga = 450 g
Legume chinezesti la tigaie cu condiment oriental Hortex,31,2.2,0.3,4.8,1.5,1 punga = 400 g
Legume colorate Iglo,28,1.6,0.4,3.3,2.3,1 punga = 700 g
Legume congelate Aldi R,62,1.2,3.8,4.1,3.3,
Legume congelate amestec de vara Edenia,38,2.3,0.2,5,3.5,1 punga = 450 g
Legume congelate amestec mexican Iglo,72,3,0.6,13,2.5,
Legume congelate amestec pentru wok Edenia,29,1.6,0.2,3.7,3.1,1 punga = 450 g
Legume congelate french style Frosta,45,2.2,2.1,4.3,0,
Legume congelate Hawai Mix Ardo,121,3,1.1,24.6,0,1 punga = 400 g
Legume congelate Italian Grill Ardo,68,1.5,4,6.5,0,1 punga mare = 1000 g
Legume congelate mexican mix Horeca,37.5,2.2,0.2,6.7,3.6,
Legume congelate Misto Benessere,20,1.3,0.2,0.9,0,1 punga = 450 g
Legume congelate pentru prajit Spar,64,1.9,4.2,3.5,2.3,1 cutie = 450 g
Legume congelate Rostgemuse Iglo,85,1.4,5.5,6.6,1.7,1 cutie = 400g
Legume congelate Toscana Frosta,45,1.5,2.2,3.4,0,
Legume congelate Wok mix Iglo,31,1.8,0.2,4.6,0,
Legume cu orez si ciuperci Dujardin,58,2.6,0.3,11.4,2.8,1 punga = 450 g
Legume de gadina amestec Cora,22,0.6,0.4,4.4,0,1 punga = 400 g
Legume Gold mexican mix Bonduelle,81,3.4,1.5,11.4,4.1,1 cutie = 280 g net
Legume la cuptor punga magica Knorr,70,2.5,3.5,5,2.5,1 portie = 213 g
Legume la tigaie cu condimente si ardei Hortex,49,1.9,0.3,9.7,3.2,
Legume la tigaie Hortex,57,2.2,1.4,8.8,3.2,1 punga = 400 g
Legume mexicane Lidl,85,4.5,0.3,13,6.2,450 = o punga
Legume mix Edeka,45,2.1,0,7.1,3.9,
Legume pentru ciorba Gradena,48,2.5,0.3,8.9,1,
Legume Provence Frosta,50,1.5,1.6,6.1,0,1 punga = 400 g
Legume salata Mexicana Bonduelle,100,4,2.8,14.7,0,
Legume spring vegetables soup Bonduelle,32,2.7,0.4,2.4,3.8,
Legume supa Kaufland clasic,33,2.1,0.2,3.9,2.8,
Leurda,61,1.5,0.2,14.2,2,
Linte fiarta,116,9,0.4,20.1,7.9,
Linte Granoro,103,6.8,1.7,15,10,1 cutie = 400 g
Linte la conserva Il Nutrimento,90,6.7,0.5,14.6,4.6,
Linte Muller's Muhle,288,23.5,1.5,45,17,
Linte rosie Deroni,302,26,2.2,29,31,
Linte rosie Natura,336,23.5,1.4,52,10.6,1 punga = 500 g
Linte rosie Sano Vita,338,28,1,57,0,1 punga = 500 g
Linte uscata,353,25.8,1.1,60.1,30.5,
Linte verde Noe,327,23,0.6,52,11,1 punga = 500 g
Linte verde uscata,341,22.7,2.3,61.4,15.9,
Linte verde uscata Paco,372,26,2,53,19,1 punga = 500 g
Macris,24,2.4,0.5,2.3,0.5,
Macris (congelat),20,1.7,0.2,2,0.2,
Mancare de fasole beanz firey chilli Heinz,91,4.9,0.3,15.1,3.8,1 cutie = 390 g
Masline fara sambure Auchan,154,0.5,16.3,0,25,
Masline negre Coop,127,0.5,13,0.5,0,
Masline negre Irma,130,0.5,13,0.5,0,
Masline verzi cu capere Xenia,120,1.1,12,3.3,0,
Masline verzi Lidl,196,1.2,20.7,1,0,
Masline XRO 2006 Defne,137,1.6,12.8,2.3,3.3,1 borcan = 430 g net
Mazare congelata  Plus,61,4.9,0.6,9,4.5,1 punga = 1 kg
Mazare congelata Bonduelle,57,5.8,0.8,6.6,7.4,
Mazare congelata Chira Lidl,92,6.5,0.4,15,0,45
Mazare congelata Eroski,88,5.2,0.4,13.6,4.5,1 punga =1 kg
Mazare congelata Iglo,90,6.5,0.4,15,15,1 punga = 450 g
Mazare conserva Bonduelle,66,5,0.3,10.7,0,
Mazare fiarta,84,5.4,0.2,15.6,5.5,
Mazare galbena uscata Noe,333,23.8,1.4,60.2,26,1 punga = 500g
Mazare necalibrata Vitae D'oro,74,5.5,0.7,7.4,0,1 cutie = 200 g
Mazare verde,42,2.8,0.4,7.6,2.6,
Mazare verde boabe Bonduelle,72,5.1,0.5,8.5,6.4,
Mazare verde boabe Gradina Bunicii,80,5.2,0.4,14.3,0,1 borcan scurs = 420 g
Mazare verde Clever,76,4,9,13,4,1 borcan = 700 g
Mazare verde congelata Proxi,78.6,5,0.2,13.3,12,
Mazare verde fina Carrefour,77,5.2,0.4,13.7,4.2,
Mazare verde fina congelata Penny,77,5.2,0.4,13.7,0,1 punga = 450 g
Mazare verde Fine Life,71,4.5,0.5,8,5,
Mazare verde Home Garden,60,4.7,0.5,10.6,2.8,
Mazare verde Olympia,49,3.5,0.2,8.1,0,
Mexican mix cu orez Cora,100,3.3,0.6,20.2,0,o punga = 400 g
Mexico mix Bonduelle gold,73,2.4,1.5,11.4,0,
Mix de legume in stil asiatic Vitasia,55,2,2.7,4.2,0,1 punga = 750 g
Mix legume broccoli Mexicana Findus,45,2.5,0.5,7.5,0,1 punga = 325 g
Mix legume congelate Prima Mexican,20,3,0,2,0,1 punga = 400 g
